willid_full,year,treat,site_id,exp,willid,fall_height,species_id,fence,dam,browse,n.plants,n.years,min.year,max.year,site_full
elk2-obs-353,2011,obs,elk2,0,353,109,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2012,obs,elk2,0,349,127,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-350,2012,obs,elk2,0,350,162,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-351,2012,obs,elk2,0,351,NA,beb,0,0,1,4,4,2008,2011,elk2-obs
elk2-obs-352,2012,obs,elk2,0,352,NA,beb,0,0,1,4,4,2008,2011,elk2-obs
elk2-obs-353,2012,obs,elk2,0,353,NA,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2013,obs,elk2,0,349,115,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-353,2013,obs,elk2,0,353,126,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2014,obs,elk2,0,349,110,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-350,2014,obs,elk2,0,350,166,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-35213,2014,obs,elk2,0,35213,137,beb,0,0,1,5,7,2014,2020,elk2-obs
elk2-obs-353,2014,obs,elk2,0,353,119,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2015,obs,elk2,0,349,106,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-350,2015,obs,elk2,0,350,NA,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-35213,2015,obs,elk2,0,35213,171,beb,0,0,1,5,7,2014,2020,elk2-obs
elk2-obs-353,2015,obs,elk2,0,353,159,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2017,obs,elk2,0,349,104,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-35213,2017,obs,elk2,0,35213,157,beb,0,0,1,5,7,2014,2020,elk2-obs
elk2-obs-349,2018,obs,elk2,0,349,NA,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-349,2018,obs,elk2,0,349,126,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-350,2018,obs,elk2,0,350,NA,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-350,2018,obs,elk2,0,350,195,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-35213,2018,obs,elk2,0,35213,NA,beb,0,0,1,5,7,2014,2020,elk2-obs
elk2-obs-353,2018,obs,elk2,0,353,NA,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2019,obs,elk2,0,349,137,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-350,2019,obs,elk2,0,350,205,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-35213,2019,obs,elk2,0,35213,162,beb,0,0,1,5,7,2014,2020,elk2-obs
elk2-obs-353,2019,obs,elk2,0,353,184,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-349,2020,obs,elk2,0,349,NA,pseudo,0,0,1,11,12,2008,2019,elk2-obs
elk2-obs-350,2020,obs,elk2,0,350,188,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk2-obs-35213,2020,obs,elk2,0,35213,172,geyer,0,0,1,5,7,2014,2020,elk2-obs
elk2-obs-353,2020,obs,elk2,0,353,159,pseudo,0,0,1,9,13,2008,2020,elk2-obs
elk3-obs-354,2008,obs,elk3,0,354,109,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-355,2008,obs,elk3,0,355,108,NA,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-356,2008,obs,elk3,0,356,91,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-358,2008,obs,elk3,0,358,166,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2008,obs,elk3,0,36,125,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2009,obs,elk3,0,354,75,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-355,2009,obs,elk3,0,355,150,NA,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-356,2009,obs,elk3,0,356,115,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2009,obs,elk3,0,357,91,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2009,obs,elk3,0,358,155,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-354,2010,obs,elk3,0,354,95,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-356,2010,obs,elk3,0,356,97,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2010,obs,elk3,0,357,93,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2010,obs,elk3,0,358,136,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2010,obs,elk3,0,36,174,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2011,obs,elk3,0,354,96,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-356,2011,obs,elk3,0,356,109,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2011,obs,elk3,0,357,150,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2011,obs,elk3,0,358,143,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2011,obs,elk3,0,36,113,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2012,obs,elk3,0,354,104,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-357,2012,obs,elk3,0,357,151,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2012,obs,elk3,0,358,154,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2012,obs,elk3,0,36,121,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2013,obs,elk3,0,354,69,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-356,2013,obs,elk3,0,356,149,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2013,obs,elk3,0,357,186,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2013,obs,elk3,0,358,165,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2013,obs,elk3,0,36,104,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2014,obs,elk3,0,354,75,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-356,2014,obs,elk3,0,356,140,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2014,obs,elk3,0,357,200,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2014,obs,elk3,0,358,185,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2014,obs,elk3,0,36,137,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2015,obs,elk3,0,354,58,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-356,2015,obs,elk3,0,356,139,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2015,obs,elk3,0,357,208,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2015,obs,elk3,0,358,221,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2015,obs,elk3,0,36,98,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2016,obs,elk3,0,354,72,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-356,2016,obs,elk3,0,356,159,boothi,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-357,2016,obs,elk3,0,357,268,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2016,obs,elk3,0,358,163,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-36,2016,obs,elk3,0,36,113,beb,0,0,1,8,9,2008,2016,elk3-obs
elk3-obs-354,2017,obs,elk3,0,354,56,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-355,2017,obs,elk3,0,355,145,NA,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-357,2017,obs,elk3,0,357,247,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-89317,2017,obs,elk3,0,89317,142,NA,0,0,1,4,4,2017,2020,elk3-obs
elk3-obs-354,2018,obs,elk3,0,354,55,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-354,2018,obs,elk3,0,354,NA,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-355,2018,obs,elk3,0,355,148,NA,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-355,2018,obs,elk3,0,355,NA,NA,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-357,2018,obs,elk3,0,357,228,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-357,2018,obs,elk3,0,357,NA,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2018,obs,elk3,0,358,NA,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-358,2018,obs,elk3,0,358,206,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-89317,2018,obs,elk3,0,89317,NA,NA,0,0,1,4,4,2017,2020,elk3-obs
elk3-obs-89317,2018,obs,elk3,0,89317,132,NA,0,0,1,4,4,2017,2020,elk3-obs
elk3-obs-354,2019,obs,elk3,0,354,41,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-355,2019,obs,elk3,0,355,166,NA,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-357,2019,obs,elk3,0,357,229,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2019,obs,elk3,0,358,201,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-89317,2019,obs,elk3,0,89317,121,NA,0,0,1,4,4,2017,2020,elk3-obs
elk3-obs-354,2020,obs,elk3,0,354,49,beb,0,0,1,13,13,2008,2020,elk3-obs
elk3-obs-355,2020,obs,elk3,0,355,106,boothi,0,0,1,6,13,2008,2020,elk3-obs
elk3-obs-357,2020,obs,elk3,0,357,219,pseudo,0,0,1,12,12,2009,2020,elk3-obs
elk3-obs-358,2020,obs,elk3,0,358,204,beb,0,0,1,12,13,2008,2020,elk3-obs
elk3-obs-89317,2020,obs,elk3,0,89317,75,beb,0,0,1,4,4,2017,2020,elk3-obs
elk4-obs-71,2008,obs,elk4,0,71,115,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2008,obs,elk4,0,74,97,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2008,obs,elk4,0,77,84,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2008,obs,elk4,0,80,104,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-71,2009,obs,elk4,0,71,157,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2009,obs,elk4,0,74,115,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2009,obs,elk4,0,77,106,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2009,obs,elk4,0,80,103,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2009,obs,elk4,0,84,119,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2010,obs,elk4,0,71,140,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2010,obs,elk4,0,74,132,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2010,obs,elk4,0,77,157,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2010,obs,elk4,0,80,109,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2010,obs,elk4,0,84,185,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2011,obs,elk4,0,71,116,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2011,obs,elk4,0,74,145,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2011,obs,elk4,0,77,141,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2011,obs,elk4,0,80,112,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2011,obs,elk4,0,84,138,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2012,obs,elk4,0,71,62,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2012,obs,elk4,0,74,NA,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2012,obs,elk4,0,77,NA,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2012,obs,elk4,0,80,132,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2012,obs,elk4,0,84,154,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2013,obs,elk4,0,71,76,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2013,obs,elk4,0,74,175,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2013,obs,elk4,0,77,155,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2013,obs,elk4,0,80,171,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2013,obs,elk4,0,84,181,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2014,obs,elk4,0,71,84,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2014,obs,elk4,0,74,119,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2014,obs,elk4,0,77,164,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2014,obs,elk4,0,80,164,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2014,obs,elk4,0,84,142,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2015,obs,elk4,0,71,100,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-77,2015,obs,elk4,0,77,229,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2015,obs,elk4,0,80,207,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2015,obs,elk4,0,84,194,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-74,2016,obs,elk4,0,74,142,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2016,obs,elk4,0,77,177,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2016,obs,elk4,0,80,164,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2016,obs,elk4,0,84,144,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2017,obs,elk4,0,71,89,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2017,obs,elk4,0,74,133,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2017,obs,elk4,0,77,186,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2017,obs,elk4,0,80,183,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2017,obs,elk4,0,84,164,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2018,obs,elk4,0,71,66,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2018,obs,elk4,0,74,126,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2018,obs,elk4,0,77,163,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2018,obs,elk4,0,80,146,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2018,obs,elk4,0,84,127,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2019,obs,elk4,0,71,77,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2019,obs,elk4,0,74,150,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-74,2019,obs,elk4,0,74,NA,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2019,obs,elk4,0,77,179,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2019,obs,elk4,0,80,148,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2019,obs,elk4,0,84,146,pseudo,0,0,1,12,12,2009,2020,elk4-obs
elk4-obs-71,2020,obs,elk4,0,71,80,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-74,2020,obs,elk4,0,74,174,geyer,0,0,1,11,13,2008,2020,elk4-obs
elk4-obs-77,2020,obs,elk4,0,77,207,beb,0,0,1,12,13,2008,2020,elk4-obs
elk4-obs-80,2020,obs,elk4,0,80,184,beb,0,0,1,13,13,2008,2020,elk4-obs
elk4-obs-84,2020,obs,elk4,0,84,162,pseudo,0,0,1,12,12,2009,2020,elk4-obs
ghole-obs-406,2009,obs,ghole,0,406,116,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2009,obs,ghole,0,412,101,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2009,obs,ghole,0,415,101,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2009,obs,ghole,0,418,78,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-406,2010,obs,ghole,0,406,112,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2010,obs,ghole,0,412,105,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2010,obs,ghole,0,415,97,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2010,obs,ghole,0,418,65,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-406,2011,obs,ghole,0,406,122,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-415,2011,obs,ghole,0,415,124,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-406,2012,obs,ghole,0,406,153,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2012,obs,ghole,0,412,121,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2012,obs,ghole,0,415,150,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2012,obs,ghole,0,418,82,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-406,2013,obs,ghole,0,406,159,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2013,obs,ghole,0,412,131,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2013,obs,ghole,0,415,159,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2013,obs,ghole,0,418,88,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-231,2014,obs,ghole,0,231,136,boothi,0,0,1,6,7,2014,2020,ghole-obs
ghole-obs-406,2014,obs,ghole,0,406,185,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2014,obs,ghole,0,412,148,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2014,obs,ghole,0,415,164,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2014,obs,ghole,0,418,73,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-231,2015,obs,ghole,0,231,129,boothi,0,0,1,6,7,2014,2020,ghole-obs
ghole-obs-406,2015,obs,ghole,0,406,192,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2015,obs,ghole,0,412,163,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2015,obs,ghole,0,415,124,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2015,obs,ghole,0,418,149,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-231,2016,obs,ghole,0,231,135,boothi,0,0,1,6,7,2014,2020,ghole-obs
ghole-obs-406,2016,obs,ghole,0,406,236,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2016,obs,ghole,0,412,180,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2016,obs,ghole,0,415,169,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2016,obs,ghole,0,418,148,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-231,2017,obs,ghole,0,231,160,boothi,0,0,1,6,7,2014,2020,ghole-obs
ghole-obs-406,2017,obs,ghole,0,406,255,boothi,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-412,2017,obs,ghole,0,412,180,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-415,2017,obs,ghole,0,415,210,drum,0,0,1,9,9,2009,2017,ghole-obs
ghole-obs-418,2017,obs,ghole,0,418,159,drum,0,0,1,8,9,2009,2017,ghole-obs
ghole-obs-79716,2017,obs,ghole,0,79716,241,drum,0,0,1,3,4,2017,2020,ghole-obs
ghole-obs-231,2019,obs,ghole,0,231,177,boothi,0,0,1,6,7,2014,2020,ghole-obs
ghole-obs-412,2019,obs,ghole,0,412,199,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-79716,2019,obs,ghole,0,79716,282,drum,0,0,1,3,4,2017,2020,ghole-obs
ghole-obs-231,2020,obs,ghole,0,231,180,boothii,0,0,1,6,7,2014,2020,ghole-obs
ghole-obs-412,2020,obs,ghole,0,412,188,drum,0,0,1,10,12,2009,2020,ghole-obs
ghole-obs-79716,2020,obs,ghole,0,79716,173,boothii,0,0,1,3,4,2017,2020,ghole-obs
glen-obs-449,2009,obs,glen,0,449,74,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2009,obs,glen,0,452,66,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2009,obs,glen,0,455,50,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2009,obs,glen,0,457,92,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2009,obs,glen,0,459,90,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2010,obs,glen,0,449,84,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2010,obs,glen,0,452,54,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2010,obs,glen,0,455,43,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2010,obs,glen,0,457,67,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2010,obs,glen,0,459,94,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2011,obs,glen,0,449,67,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2011,obs,glen,0,452,70,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2011,obs,glen,0,455,50,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2011,obs,glen,0,457,71,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2011,obs,glen,0,459,99,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2012,obs,glen,0,449,84,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2012,obs,glen,0,452,75,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2012,obs,glen,0,455,42,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2012,obs,glen,0,457,97,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2012,obs,glen,0,459,123,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2013,obs,glen,0,449,89,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2013,obs,glen,0,452,80,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2013,obs,glen,0,455,53,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2013,obs,glen,0,457,104,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2013,obs,glen,0,459,97,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2014,obs,glen,0,449,95,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2014,obs,glen,0,452,91,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2014,obs,glen,0,455,59,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2014,obs,glen,0,457,67,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2014,obs,glen,0,459,110,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2015,obs,glen,0,449,87,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2015,obs,glen,0,452,93,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2015,obs,glen,0,455,56,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2015,obs,glen,0,457,56,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2015,obs,glen,0,459,117,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2017,obs,glen,0,449,108,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2017,obs,glen,0,452,98,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-455,2017,obs,glen,0,455,NA,boothi,0,0,1,7,7,2009,2015,glen-obs
glen-obs-457,2017,obs,glen,0,457,70,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2017,obs,glen,0,459,122,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2019,obs,glen,0,449,113,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2019,obs,glen,0,452,117,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-457,2019,obs,glen,0,457,110,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2019,obs,glen,0,459,118,boothi,0,0,1,10,12,2009,2020,glen-obs
glen-obs-449,2020,obs,glen,0,449,95,boothii,0,0,1,10,12,2009,2020,glen-obs
glen-obs-452,2020,obs,glen,0,452,118,boothii,0,0,1,10,12,2009,2020,glen-obs
glen-obs-457,2020,obs,glen,0,457,60,boothii,0,0,1,10,12,2009,2020,glen-obs
glen-obs-459,2020,obs,glen,0,459,116,boothii,0,0,1,10,12,2009,2020,glen-obs
hailbuff-obs-421,2009,obs,hailbuff,0,421,81,geyer,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-427,2009,obs,hailbuff,0,427,74,boothi,0,0,1,6,6,2009,2014,hailbuff-obs
hailbuff-obs-430,2009,obs,hailbuff,0,430,51,boothi,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-433,2009,obs,hailbuff,0,433,68,boothi,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-421,2010,obs,hailbuff,0,421,114,geyer,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-427,2010,obs,hailbuff,0,427,60,boothi,0,0,1,6,6,2009,2014,hailbuff-obs
hailbuff-obs-430,2010,obs,hailbuff,0,430,79,boothi,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-433,2010,obs,hailbuff,0,433,96,boothi,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-421,2011,obs,hailbuff,0,421,132,geyer,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-427,2011,obs,hailbuff,0,427,82,boothi,0,0,1,6,6,2009,2014,hailbuff-obs
hailbuff-obs-430,2011,obs,hailbuff,0,430,90,boothi,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-433,2011,obs,hailbuff,0,433,92,boothi,0,0,1,8,10,2009,2018,hailbuff-obs
hailbuff-obs-421,2012,obs,hailbuff,0,421,141,geyer,0,0,1,8,10,2009,2018,hailbuff-obs
